"taxon" "lfc_(Intercept)" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy"
"417" "ASV621" -0.00487411718044828 -0.563688471047651 0.0212490396183106 0.126749794836316 0.242650165276561 0.219420669747852 -0.0384546356602998 -2.32305001896531 0.0968415584672538 0.970813357588814 0.0677954795537979 0.926614188131896 1 1 1 FALSE FALSE FALSE TRUE FALSE FALSE
"418" "ASV622" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"419" "ASV623" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"420" "ASV624" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"421" "ASV626" -0.0922181129000614 0.915776489956343 -0.080870307161815 0.140991647603763 0.242270028800761 0.21904000986543 -0.654067914428713 3.7799825859164 -0.369203357923051 0.580225590846294 0.0634039082527041 0.747399973487237 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"422" "ASV627" 0.0060207332661365 -0.390097080232401 0.158959271708089 0.16130567055016 0.273184959164173 0.250128661994754 0.0373249945002044 -1.42795958249652 0.635510022883434 0.973616430783239 0.289481644154719 0.590110639404708 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"423" "ASV628" -0.264599682718956 1.74702045692486 -0.814588093628804 0.113629885374487 0.235990881924023 0.212761242026324 -2.3286099589639 7.40291507316501 -3.82864889239564 0.14528001087838 0.0177624085775908 0.0619480033605673 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"424" "ASV629" 0.171392650380254 -1.50313674887918 0.061451686942017 0.168454790847852 0.26416531966534 0.241037559058217 1.01744004737186 -5.69013658107523 0.254946520293855 0.383853515868088 0.010759823656372 0.815242746286557 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"425" "ASV630" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"426" "ASV631" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"427" "ASV633" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"428" "ASV635" -0.0914446231212562 -0.176348436851726 0.125619828431477 0.138611548999196 0.247102967830671 0.22388362501582 -0.659718643803531 -0.713663775064695 0.561094311487053 0.53392351763484 0.50223807369927 0.595051506338375 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"429" "ASV638" 0.115811465584028 -0.500393656671406 -0.119954313238846 0.125638755652506 0.231218160694491 0.208002054640606 0.921781380136725 -2.16416243070361 -0.576697732366672 0.408808032760642 0.096438346583445 0.595042897557179 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"430" "ASV642" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"431" "ASV644" -1.62403115350345 3.61462399888992 NA 0.118339136958519 0.246636923824412 NA -13.723533864141 14.6556482413123 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"432" "ASV645" -0.0186998695198098 -0.231567093364853 -0.00585154386747198 0.144771310352575 0.24315097186843 0.219922252552406 -0.129168337803038 -0.952359316458563 -0.0266073296338104 0.905397981826933 0.411174313829832 0.980443890231705 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"433" "ASV648" -0.151599320959955 0.299669694910678 0.0314483562661223 0.123912091654521 0.233935249639269 0.210709878480424 -1.22344251425138 1.28099418695033 0.149249558174103 0.308493808552891 0.290244614170967 0.890825366194737 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"434" "ASV651" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"435" "ASV653" -0.525668830909713 0.518791675230043 0.13577445635428 0.11470445821358 0.239263167812754 0.216031112713085 -4.58281080872126 2.1682889179 0.628494917464061 0.136770848610334 0.275098089292884 0.642787191333495 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"436" "ASV654" -0.0828911027439813 -0.23578037268661 0.0019869194986698 0.121009275075233 0.230117544072408 0.206906460448017 -0.684997928402155 -1.02460841756776 0.00960298433585639 0.530977790512336 0.363465512872296 0.992797900113722 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"437" "ASV657" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"438" "ASV658" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"439" "ASV659" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"440" "ASV661" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"441" "ASV662" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"442" "ASV664" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"443" "ASV667" -1.09311063230571 1.06017475529172 0.951334409781629 0.312056619582874 0.331953722651155 0.309501965204733 -3.50292403271839 3.19374263022151 3.07375886661117 0.0248303406311042 0.0330977606659637 0.0371566497473107 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"444" "ASV669" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"445" "ASV671" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"446" "ASV672" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"447" "ASV673" -1.1164238555923 2.13800519751939 -0.876181850596032 0.116421708076428 0.242749334767475 0.219519985168807 -9.5894818418177 8.80746058302219 -3.99135345204339 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"448" "ASV676" -0.00500790379053984 0.423980464499299 -0.166286500297365 0.137365140737338 0.249860713613672 0.226651034042189 -0.0364568751843358 1.69686726003211 -0.7336675122621 0.97266491206019 0.164959483921775 0.503834233018164 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"449" "ASV679" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"450" "ASV680" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"451" "ASV681" 0.401824582288808 -0.242764599989545 -0.521333074657865 0.116932566768729 0.243785590259189 0.22055799336073 3.43637870434797 -0.99581193347581 -2.36370066082895 0.0752493531358937 0.424265097058743 0.141865975909081 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"452" "ASV683" 0.259314453766388 -1.52690799734858 -0.106454693295812 0.116566127486531 0.242694060591154 0.219464629178928 2.22461240977874 -6.29149305767656 -0.485065377933956 0.11255898374317 0.00811067169381427 0.660845194293725 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"453" "ASV684" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"454" "ASV685" -0.423395669898077 0.868045864881586 -0.622008415370247 0.116421708076428 0.242749334767475 0.219519985168807 -3.63674160853343 3.57589389776525 -2.83349333725553 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"455" "ASV687" 0.134741827235943 -0.348953157131468 -0.242533951614654 0.130989756305159 0.231191999842141 0.207976004360863 1.02864400268097 -1.50936519157123 -1.1661631463687 0.350812097660408 0.19158493797362 0.296142950237769 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"456" "ASV690" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"457" "ASV691" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"458" "ASV692" 0.0903914839636152 0.203799453062881 -0.292021417618585 0.128208899987463 0.227763865527449 0.204566192093232 0.705032832919196 0.894783957898359 -1.42751553729609 0.512268023669057 0.411901303523724 0.212786374628964 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"459" "ASV693" 0.0461221829017842 -0.240533699103897 -0.188498207636635 0.119332656886258 0.236136878834764 0.212907019836974 0.386500930300626 -1.01861979497158 -0.885354591788336 0.724909269279698 0.383374449187329 0.44117216490739 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"460" "ASV694" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"461" "ASV695" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"462" "ASV696" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"463" "ASV697" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"464" "ASV699" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"465" "ASV701" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"466" "ASV703" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"467" "ASV704" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"468" "ASV706" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"469" "ASV709" -1.05333847385745 1.34858683372325 0.292449036056202 0.12049153444362 0.248327453946623 0.225112105714001 -8.74201228095676 5.43067958169911 1.29912620704526 0.000943494086606314 0.0055773598419635 0.263723275343088 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"470" "ASV710" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"471" "ASV711" -0.659925902128459 -0.242014004184474 1.11097633625292 0.114433449367322 0.235444596613565 0.21221587349024 -5.76689688003857 -1.02790213776573 5.23512364075825 0.028777143782437 0.412059081561325 0.0346048109713658 1 1 1 FALSE FALSE FALSE FALSE TRUE FALSE
"472" "ASV713" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"473" "ASV714" -0.162440391414227 -0.00676199153887324 0.157897696858121 0.129313680281388 0.239684448297215 0.216452444686027 -1.25617329164829 -0.0282120579241261 0.729479849891085 0.297974074951035 0.979264836914793 0.518503967936309 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"474" "ASV715" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"475" "ASV716" -0.26658980706312 0.99175884951546 -0.234025862074735 0.121600770800604 0.240439703398309 0.217207987328481 -2.19233649020418 4.12477155602096 -1.07742751522678 0.272437316814375 0.15141912696664 0.47628360956393 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"476" "ASV720" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"477" "ASV721" 0.0296448933408091 -1.32932137930852 1.51673117798285 0.115223702965123 0.240317750471306 0.217085971232963 0.257281206713018 -5.53151557345009 6.98677657228796 0.839686576762114 0.113859805851288 0.0905031487791082 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"478" "ASV722" -0.466406804999551 0.849470140316162 NA 0.118339136958519 0.246636923824412 NA -3.94127265912916 3.44421316623671 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"479" "ASV723" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"480" "ASV724" 0.377848297503563 -0.426925307292023 -0.372492801372425 0.122997243034677 0.256062613761277 0.232882628239746 3.07200623510753 -1.66726919256569 -1.5994872790123 0.027720453117591 0.156336362543735 0.170607881763057 1 1 1 FALSE FALSE FALSE FALSE TRUE FALSE
"481" "ASV725" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"482" "ASV726" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"483" "ASV727" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"484" "ASV728" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"485" "ASV729" -0.271923070222712 0.731309780928277 -0.23372725349136 0.12544005778489 0.260996713945826 0.237846964082704 -2.16775306887229 2.80198846135692 -0.982679154189618 0.162471008122861 0.107263869862338 0.429374485347476 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"486" "ASV730" 0.310203809380802 0.37427914101291 -0.90354596321322 0.125831551643927 0.261786969999588 0.23864252951514 2.46523074163947 1.42970882398577 -3.78619001838855 0.132593274950681 0.289051062894351 0.0632154600848469 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"487" "ASV731" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"488" "ASV732" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"489" "ASV733" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"490" "ASV738" 0.0646695844821751 -0.500384487761045 0.216762847568065 0.170503606856622 0.251245873461209 0.22804191985248 0.379285726996711 -1.9916127611079 0.95053947847961 0.740958989215077 0.184649579793486 0.442162954951534 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"491" "ASV739" -0.292658210884882 0.687873485187514 0.0866384789928245 0.1226994554265 0.239136312963791 0.215904257897553 -2.38516307890374 2.87649113872416 0.401281937820487 0.139832428855722 0.102593923608452 0.727027123584024 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"492" "ASV740" -0.863575892057684 0.81182663870635 NA 0.116477448112618 0.242862418997434 NA -7.41410381194755 3.34274294910539 NA 0.0853509614306306 0.185053820058167 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"493" "ASV741" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"494" "ASV742" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"495" "ASV744" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"496" "ASV745" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"497" "ASV746" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"498" "ASV747" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"499" "ASV749" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"500" "ASV750" -0.6749497456289 0.844818218077266 NA 0.118339136958519 0.246636923824412 NA -5.70352093969967 3.42535174773229 NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"501" "ASV752" -1.21161402090934 0.90769617695219 0.637572159765172 0.119899401390848 0.249796872261865 0.226586942366674 -10.1052549625308 3.63373715904914 2.81380803812349 0.062794438168782 0.170964874738972 0.217385756740362 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"502" "ASV753" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"503" "ASV756" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"504" "ASV757" -1.48383386565493 2.3943194883293 0.881954092788396 0.132412592505172 0.275053548540919 0.25201342264472 -11.2061386125113 8.70492128180308 3.49963142253635 0.00786933333990367 0.0129412315913912 0.0728410555724171 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"505" "ASV758" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"506" "ASV759" -0.319304138333146 1.46747035167395 -0.198856978716011 0.11519649659887 0.240262504898485 0.217030699150114 -2.77182160708418 6.10777929038068 -0.916261982727461 0.220423380731398 0.103314329130671 0.52780172241638 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"507" "ASV760" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"508" "ASV763" -0.163163026419156 -0.119668768470114 NA 0.127357982360936 0.243265918306042 NA -1.28113702332962 -0.491925746538666 NA 0.290200742564391 0.656517896781685 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"509" "ASV764" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"510" "ASV765" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"511" "ASV767" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"512" "ASV768" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"513" "ASV770" -0.617639889961755 2.28778698330421 -0.521192468225002 0.135236506247849 0.278328056687591 0.255317202856887 -4.56710918596048 8.21974978207869 -2.04135272669875 0.0196899593959745 0.00376899456900955 0.133872305182333 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"514" "ASV772" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"515" "ASV773" 0.0651991625864625 0.437174828859386 -0.418380269995955 0.116421708076428 0.242749334767475 0.219519985168807 0.560025820473799 1.80093110977275 -1.90588692721634 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"516" "ASV774" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"517" "ASV775" 0.128925519246127 0.0986776456829644 -0.300155951239206 0.12242879787553 0.254913626283994 0.231727386836905 1.05306530394264 0.387102279001083 -1.29529770018277 0.402760288076668 0.735989114991043 0.324577119588992 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"518" "ASV781" 0.105062766416968 -0.233615897027189 -0.102389918625261 0.184298847384747 0.25802149095223 0.234852878689324 0.570067409036132 -0.905412553679262 -0.435974722544099 0.593291158298989 0.406758713048259 0.681035844618414 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"519" "ASV782" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"520" "ASV784" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"521" "ASV785" -0.0320860923552843 -0.850279700855643 0.138141223827524 0.114646026484382 0.236968225809267 0.213737323368941 -0.279870950081776 -3.58815912113055 0.646313061519313 0.805866357130022 0.0696531899629995 0.584338424186941 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"522" "ASV786" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"523" "ASV787" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"524" "ASV788" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"525" "ASV789" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"526" "ASV790" 0.121801971399859 -1.74641965369611 0.180548525179365 0.129565112111836 0.234467331347281 0.211240638500237 0.940083093469821 -7.44845622484354 0.854705450907649 0.400401195789203 0.00173548785699715 0.44088432846257 1 1 1 FALSE FALSE FALSE FALSE TRUE TRUE
"527" "ASV792" 0.331050464275205 0.00808675085988829 -0.543143801253704 0.11319870306634 0.236202525685549 0.212972571696906 2.92450757215119 0.0342365130788398 -2.5502993034553 0.0612721741986478 0.97483911460653 0.0839209691003538 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"528" "ASV793" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"529" "ASV794" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"530" "ASV796" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"531" "ASV798" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"532" "ASV799" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"533" "ASV800" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"534" "ASV801" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"535" "ASV803" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"536" "ASV804" -0.189452950819584 -0.626011602930924 0.383847721124646 0.131695566610675 0.242986053350257 0.219757067642232 -1.43856741495069 -2.5763273006807 1.74669113145228 0.386717272133147 0.235707719037772 0.331017941991644 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"537" "ASV808" 0.361889881414247 -1.01442404802358 -0.309783859243513 0.150852587849669 0.257490594390053 0.234318814041903 2.39896369411233 -3.9396547684647 -1.32206139959429 0.0744399549782895 0.0169647105422386 0.256681571864667 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"538" "ASV811" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"539" "ASV812" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"540" "ASV815" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"541" "ASV816" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"542" "ASV817" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"543" "ASV818" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"544" "ASV819" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"545" "ASV820" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"546" "ASV823" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"547" "ASV824" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"548" "ASV825" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE
"549" "ASV826" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"550" "ASV827" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"551" "ASV829" -0.387787977123813 0.729296403390526 0.150647942487367 0.11447454036601 0.238796070678036 0.215564051626117 -3.38754779782418 3.05405529211502 0.698854662226599 0.182739294111506 0.201446444930168 0.611689397770752 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"552" "ASV830" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"553" "ASV831" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"554" "ASV835" 0.621524120242279 -1.69481084433422 -0.628168849916002 0.239061045472989 0.291105288777392 0.268217598765112 2.59985527551164 -5.82198575454339 -2.34201205591328 0.121552572698006 0.028257885204458 0.143962815096485 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"555" "ASV836" -0.359836170631062 0.527808484618152 NA 0.152621983760394 0.255351373587539 NA -2.3576955413971 2.06698901675267 NA 0.14244229020076 0.174684908404616 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"556" "ASV840" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"557" "ASV842" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"558" "ASV846" -0.392877047570949 -0.777293557241156 0.780924679714966 0.116421708076428 0.242749334767475 0.219519985168807 -3.37460301916405 -3.20204196640008 3.55741951747331 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"559" "ASV847" -0.00388341763164708 -0.540092451035107 0.256343044880406 0.141685756171708 0.241932889623125 0.218702454731322 -0.0274086664501461 -2.23240606879224 1.17210867703943 0.979855109748611 0.11174647755563 0.325764681524801 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"560" "ASV851" -0.0832022183504712 -1.08193520837052 0.287509129319534 0.180359899701996 0.262795608308102 0.239658116083301 -0.461312179081626 -4.11702164787342 1.19966364593971 0.663947629900459 0.00920060100473 0.284010591570927 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"561" "ASV852" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE FALSE TRUE
"562" "ASV853" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"563" "ASV855" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
"564" "ASV857" -0.278928035854646 -0.575954563771699 0.366137218328482 0.114518035786542 0.238884441695833 0.215652408233749 -2.43566905369003 -2.41101747641252 1.69781186923551 0.248014753122092 0.250298310739265 0.338864496949513 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"565" "ASV860" 0.373886245537134 -0.817943675675795 -0.392408796108857 0.152962518972628 0.255103618201068 0.231918390800192 2.44429974119372 -3.20631938285997 -1.69201241331023 0.0501777143713015 0.0184524246247472 0.141592173829169 1 1 1 FALSE FALSE FALSE TRUE TRUE TRUE
"566" "ASV861" NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE
