"taxon" "lfc_(Intercept)" "lfc_MicrocompartmentPhyllosphere" "lfc_MicrocompartmentRhizosphere" "lfc_Soil.originSoilB" "lfc_Plant.conditionHealthy" "se_(Intercept)" "se_MicrocompartmentPhyllosphere" "se_MicrocompartmentRhizosphere" "se_Soil.originSoilB" "se_Plant.conditionHealthy" "W_(Intercept)" "W_MicrocompartmentPhyllosphere" "W_MicrocompartmentRhizosphere" "W_Soil.originSoilB" "W_Plant.conditionHealthy" "p_(Intercept)" "p_MicrocompartmentPhyllosphere" "p_MicrocompartmentRhizosphere" "p_Soil.originSoilB" "p_Plant.conditionHealthy" "q_(Intercept)" "q_MicrocompartmentPhyllosphere" "q_MicrocompartmentRhizosphere" "q_Soil.originSoilB" "q_Plant.conditionHealthy" "diff_(Intercept)" "diff_MicrocompartmentPhyllosphere" "diff_MicrocompartmentRhizosphere" "diff_Soil.originSoilB" "diff_Plant.conditionHealthy" "passed_ss_(Intercept)" "passed_ss_MicrocompartmentPhyllosphere" "passed_ss_MicrocompartmentRhizosphere" "passed_ss_Soil.originSoilB" "passed_ss_Plant.conditionHealthy"
"11" "Aeromicrobium" -0.117156537756465 -0.265151867607179 0.570409356423855 0.232594274052527 -0.295938587242413 0.2748992988501 0.299069251785457 0.352855704892654 0.173045391326975 0.162773727509961 -0.426179834748686 -0.886590199508007 1.61655132257926 1.34412290479919 -1.81809799265243 0.674766041148689 0.386384250351795 0.122457868725662 0.194739405511995 0.0848517423653111 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE TRUE FALSE FALSE TRUE
"12" "Agromyces" -0.163326486747899 0.30911078962776 0.973769603131411 -1.47510530647709 -0.0768331492503021 0.270331071879751 0.297235767725795 0.325742878417595 0.160753605658753 0.150399010872246 -0.604172082817584 1.03995152397985 2.98938109671599 -9.17618799548693 -0.51086206488131 0.551173177600626 0.308316160352448 0.00619412398321412 1.76509502774675e-09 0.613929645273942 1 1 1 5.11877558046559e-07 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE TRUE TRUE TRUE
"13" "Algoriphagus" 0.715813391920891 -1.69408504067387 -0.144941568254817 -0.865129309803125 0.0757212030633957 0.439982687503707 0.427377459304077 0.449184021888946 0.324097245830057 0.314837911726136 1.62691263145407 -3.96390825906553 -0.322677480034345 -2.66935100786621 0.240508529129308 0.11141797930385 0.000288357863248806 0.74857932925278 0.0108407743209219 0.811134627163263 1 0.075838118034436 1 1 1 FALSE FALSE FALSE FALSE FALSE FALSE TRUE TRUE TRUE TRUE
"14" "Aliidiomarina" -2.10338952962227 0.0467809017510708 -0.215887824516494 1.2963736874189 0.514282316405185 0.278260018101945 0.32681027218876 0.340993464418497 0.147032181633873 0.136619229439788 -7.55907925245536 0.143143914778942 -0.633114258904205 8.81693839411987 3.76434795097306 3.47142626550667e-05 0.889330134542089 0.542409728880875 1.00979010084803e-05 0.0044550657071033 0.01041427879652 1 1 0.00251261474063537 1 TRUE FALSE FALSE TRUE FALSE FALSE TRUE TRUE TRUE FALSE
"15" "Aliihoeflea" 0.464002650197246 -1.14389836118753 -0.21994310125731 0.195135848483077 0.147346299190739 0.278201420510512 0.326021189493614 0.346376699533182 0.145764675791766 0.135349472254264 1.66786585541433 -3.5086626208691 -0.634982380609698 1.33870464447669 1.08863593434586 0.139277232003367 0.00987714526610617 0.545627338222553 0.222508189105149 0.312368639414263 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE FALSE TRUE TRUE TRUE
"16" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" -0.116806460345522 -0.781511449075454 -0.14224940149308 0.421958004772683 -0.0781737288039436 0.236234544270171 0.274875798612276 0.307714296846798 0.179518759991567 0.169296215889989 -0.49445122730203 -2.84314389633774 -0.462277518304265 2.35049531755068 -0.461757094764256 0.623910694666203 0.00723122324801752 0.646589310742398 0.0241894891521347 0.646959049270926 1 1 1 1 1 FALSE FALSE FALSE FALSE FALSE TRUE FALSE TRUE FALSE TRUE
"17" "Altererythrobacter" -2.15366666212507 2.93014913110983 2.12540376438865 1.32316992535124 -0.607978814344559 0.268366170456947 0.328941780377451 0.335065578578275 0.159102718245767 0.148738621292936 -8.02510487241378 8.90780468126478 6.3432471142127 8.31645078060413 -4.08756521379316 2.16072155260963e-06 6.7648243759194e-07 2.5628333580533e-05 1.45863764413533e-06 0.00128269025053981 0.000671984402861596 0.000208356590778318 0.0074578450719351 0.00038070442511932 0.392503216665182 TRUE TRUE TRUE TRUE FALSE FALSE TRUE TRUE TRUE FALSE
"18" "Amaricoccus" -0.554843827919231 0.725777690752216 1.31535653231241 -2.44122988070097 -0.360473121547146 0.265494070243896 0.315730198547246 0.328240984453858 0.150220819660262 0.139816401949471 -2.08985393688652 2.2987275024426 4.00728914002304 -16.2509423542091 -2.57818908598019 0.0540770106992547 0.0363134920766653 0.00114225773933644 6.23423067573772e-11 0.0209900799696112 1 1 0.291184298949045 1.89520612542427e-08 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE TRUE TRUE FALSE
"19" "Aminobacter" -0.0132714577188949 0.435437155701234 -0.500503250918687 1.29928860562392 -0.0395226152924768 0.272268462403113 0.317326113752554 0.341570652916782 0.145467353101679 0.135051725233493 -0.0487440139109668 1.37220712960541 -1.46529933600773 8.93182269368537 -0.292647985237844 0.962083107031901 0.199992922525915 0.173561072911255 4.43063314857295e-06 0.775773458024636 1 1 1 0.00112538081973753 1 FALSE FALSE FALSE TRUE FALSE TRUE TRUE FALSE TRUE TRUE
"20" "Ammoniibacillus" 0.319396130321974 -1.27417438717162 0.690614649537683 -0.0222336310538369 -0.567112271909386 0.283298014652956 0.295791486520755 0.351558719048088 0.188778648717964 0.178629349662474 1.12742099768415 -4.30767768930435 1.96443613006571 -0.117776195585837 -3.17479895090568 0.269133543803278 0.00018324820281667 0.0594750827468411 0.907085812207651 0.0036290489643784 1 0.0494770147605009 1 1 1 FALSE TRUE FALSE FALSE FALSE TRUE FALSE TRUE TRUE FALSE
