"taxon" "lfc_MicrocompartmentPhyllosphere" "lfc_MicrocompartmentRhizosphere" "se_MicrocompartmentPhyllosphere" "se_MicrocompartmentRhizosphere" "W_MicrocompartmentPhyllosphere" "W_MicrocompartmentRhizosphere" "p_MicrocompartmentPhyllosphere" "p_MicrocompartmentRhizosphere" "q_MicrocompartmentPhyllosphere" "q_MicrocompartmentRhizosphere" "diff_MicrocompartmentPhyllosphere" "diff_MicrocompartmentRhizosphere" "passed_ss_MicrocompartmentPhyllosphere" "passed_ss_MicrocompartmentRhizosphere"
"1" "[Rhizobium] sphaerophysae group" -1.74183074501658 -1.32771807675945 0.350252444229518 0.375655420124754 -4.97307234742713 -3.53440415239722 3.27412569854742e-05 0.00149502824302446 0.000136565506110465 0.00474081324432757 TRUE TRUE TRUE FALSE
"2" "Abditibacterium" 0.202726221764374 -0.443354528700302 0.322088153749339 0.359132161598166 0.629412225828531 -1.23451635945759 1 1 1 1 FALSE FALSE TRUE TRUE
"3" "Achromobacter" -0.920138103751975 -0.492951763252691 0.421073066244892 0.472021538579585 -2.18522194249497 -1.04434167291622 1 1 1 1 FALSE FALSE TRUE FALSE
"4" "Acidibacter" 1.97848103387061 1.92253912437121 0.328837127132785 0.317226379248496 6.01659870684766 6.06046423038864 1.17049631216845e-06 1.0332513374298e-06 3.7117054109552e-06 3.7117054109552e-06 TRUE TRUE FALSE TRUE
"5" "Acinetobacter" -2.53251216917977 2.27654557918446 0.672345410427593 0.795005471376211 -3.7666832105973 2.86355963719796 0.00100233035362377 0.00878350841369915 0.00418077265919387 0.0278529674697565 TRUE TRUE TRUE FALSE
"6" "Actinomadura" -1.10145466658482 -1.88771186550559 0.340855400198845 0.3428510466413 -3.23144261743328 -5.50592417318932 0.014422901590048 0.0009008689642727 0.045735780042126 0.00375757186413745 TRUE TRUE TRUE FALSE
"7" "Actinophytocola" 0.39144506328551 1.07547570143115 0.33451873757275 0.360174754685603 1.17017380289611 2.98598301918728 1 1 1 1 FALSE FALSE TRUE FALSE
"8" "Actinoplanes" -1.24923189814707 -2.50276484249113 0.338385572337105 0.341947688569877 -3.6917410205142 -7.31914537266918 0.00271242582092355 5.83892972401349e-06 0.00860124503740232 2.4354483190951e-05 TRUE TRUE FALSE FALSE
"9" "Adhaeribacter" 0.696680497219513 1.49674292896728 0.313387606771133 0.349221204940169 2.22306333169167 4.28594514821547 0.0373223857406958 0.00032793189534974 0.118351249519838 0.00136782119507721 FALSE TRUE FALSE TRUE
"10" "ADurb.Bin063-1" 1.63786457913258 1.62154614459351 0.312003792480387 0.329319595964867 5.24950214903411 4.92392850125596 0.000122958505915201 0.000224067501773784 0.000512866399672614 0.000710529841151077 TRUE TRUE TRUE TRUE
"11" "Aeromicrobium" -0.265151867607179 0.570409356423855 0.299069251785457 0.352855704892654 -0.886590199508007 1.61655132257926 1 1 1 1 FALSE FALSE TRUE FALSE
"12" "Agromyces" 0.30911078962776 0.973769603131411 0.297235767725795 0.325742878417595 1.03995152397985 2.98938109671599 0.308316160352448 0.00619412398321412 0.977686771643946 0.0258360171405115 FALSE TRUE TRUE TRUE
"13" "Algoriphagus" -1.69408504067387 -0.144941568254817 0.427377459304077 0.449184021888946 -3.96390825906553 -0.322677480034345 0.000288357863248806 0.74857932925278 0.00120275582434042 1 TRUE FALSE TRUE TRUE
"14" "Aliidiomarina" 0.0467809017510708 -0.215887824516494 0.32681027218876 0.340993464418497 0.143143914778942 -0.633114258904205 1 1 1 1 FALSE FALSE TRUE TRUE
"15" "Aliihoeflea" -1.14389836118753 -0.21994310125731 0.326021189493614 0.346376699533182 -3.5086626208691 -0.634982380609698 0.00987714526610617 0.545627338222553 0.0411980927546797 1 TRUE FALSE FALSE TRUE
"16" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" -0.781511449075454 -0.14224940149308 0.274875798612276 0.307714296846798 -2.84314389633774 -0.462277518304265 1 1 1 1 FALSE FALSE TRUE TRUE
"17" "Altererythrobacter" 2.93014913110983 2.12540376438865 0.328941780377451 0.335065578578275 8.90780468126478 6.3432471142127 6.7648243759194e-07 2.5628333580533e-05 2.8216438515348e-06 8.12687946435322e-05 TRUE TRUE TRUE TRUE
"18" "Amaricoccus" 0.725777690752216 1.31535653231241 0.315730198547246 0.328240984453858 2.2987275024426 4.00728914002304 0.0363134920766653 0.00114225773933644 0.115151994611531 0.0047644171496007 FALSE TRUE TRUE TRUE
"19" "Aminobacter" 0.435437155701234 -0.500503250918687 0.317326113752554 0.341570652916782 1.37220712960541 -1.46529933600773 1 1 1 1 FALSE FALSE TRUE FALSE
"20" "Ammoniibacillus" -1.27417438717162 0.690614649537683 0.295791486520755 0.351558719048088 -4.30767768930435 1.96443613006571 0.00018324820281667 0.0594750827468411 0.000764337898590584 0.188598617657746 TRUE FALSE FALSE TRUE
"21" "Ammoniphilus" -0.726480823905931 -0.777591223934945 0.304127803294918 0.327642835422891 -2.38873531467772 -2.37328926460822 1 1 1 1 FALSE FALSE TRUE TRUE
"22" "Aneurinibacillus" 1.45995040038415 0.562227288462917 0.285250034855671 0.298847321902295 5.11814275894076 1.88131948074385 2.46105170518869e-05 0.0711713741481225 0.000102651761913792 0.225688173285494 TRUE FALSE TRUE FALSE
"23" "Aquicella" 1.27120587527957 1.28733392817057 0.394751066152873 0.376041964551598 3.22027217726951 3.4233783713624 0.00315079517242687 0.00186334135542659 0.00999133732309047 0.00777209486408195 TRUE TRUE TRUE FALSE
"24" "Archangium" 0.658445706341466 0.747654319513444 0.309281442651183 0.328610181661961 2.12895316543153 2.2752013213107 1 1 1 1 FALSE FALSE FALSE FALSE
"25" "Arcticibacter" -0.0268676709185631 0.569942439866446 0.343544106848508 0.361714996695683 -0.0782073404344873 1.57566715528234 1 1 1 1 FALSE FALSE TRUE FALSE
"26" "Arenibacter" 0.853129062904286 0.785732179482889 0.334892932246945 0.344082011586518 2.54746810325398 2.28356075884345 1 1 1 1 FALSE FALSE TRUE TRUE
"27" "Arenimonas" -0.20623787724345 -0.35200539325328 0.317867260297463 0.365583571237393 -0.648817613523488 -0.962858894511714 1 1 1 1 FALSE FALSE TRUE TRUE
"28" "Arsenicitalea" -1.29856678652752 -0.979251768460156 0.329303241819175 0.367712712405191 -3.94337686854775 -2.66308924174777 0.00338856288371409 0.0259142672937147 0.0141338741333864 0.0821755054971742 TRUE FALSE FALSE TRUE
"29" "Arthrobacter" -2.74063464864875 2.27431567312762 0.359214605769316 0.391792272698171 -7.62951896897186 5.80490181050535 0.000264449934099947 0.00114639487775215 0.00110303459354846 0.00363527849392457 TRUE TRUE TRUE FALSE
"30" "Asticcacaulis" -0.355814396945359 0.0527891813296868 0.376677722755906 0.426544240055237 -0.944612265206703 0.123760155154951 1 1 1 1 FALSE FALSE TRUE FALSE
"31" "Aurantisolimonas" 1.01546448989223 1.15572300007323 0.352201269491017 0.379560705708224 2.88319372431486 3.04489633065878 0.00989801107768715 0.00696959308323358 0.0313871140752974 0.0290705395708558 TRUE TRUE TRUE TRUE
"32" "Aureispira" -0.110570024452567 -0.196373940083611 0.32801188605361 0.363835171714399 -0.337091517575359 -0.539733251071613 1 1 1 1 FALSE FALSE FALSE FALSE
"33" "Azospirillum" -1.00497363631722 -1.22993795199884 0.361861050669024 0.378562374543693 -2.77723627469489 -3.24897040674307 0.0195431165047226 0.0087357065144407 0.0619722510215546 0.0364370916457592 FALSE TRUE FALSE FALSE
"34" "Bacillus" 0.28635780078611 0.355493724566347 0.327624562783721 0.37231225122475 0.874042527071288 0.954826824518729 1 1 1 1 FALSE FALSE TRUE TRUE
"35" "Bacteriovorax" -0.28724613236552 -0.339377108040256 0.308222448728173 0.344113395799736 -0.931944229081274 -0.986236258694689 1 1 1 1 FALSE FALSE TRUE FALSE
"36" "Bdellovibrio" 1.28108283236616 1.18154624327153 0.341444184925803 0.432443834250133 3.75195387393855 2.73225364704381 0.000617547027758319 0.00968557753177967 0.0025758211552551 0.0307134761205118 TRUE TRUE FALSE FALSE
"37" "BIyi10" 1.77213897982853 1.01039240573215 0.330703150466623 0.360588181485326 5.35870002244622 2.80206744871717 0.000171171093400744 0.0159828478362826 0.000713963639579418 0.05068245169137 TRUE FALSE TRUE TRUE
"38" "Blastococcus" 0.455385741538694 0.983157086601316 0.294190869514348 0.314979216616975 1.54792615518778 3.12133955110082 0.135290928292999 0.00479847760842483 0.429014654192273 0.020014702656193 FALSE TRUE TRUE TRUE
"39" "Bosea" -0.471003423796936 -0.0756959493082232 0.312275812714256 0.332820685046443 -1.50829300451752 -0.22743763446572 1 1 1 1 FALSE FALSE TRUE TRUE
"40" "Brachybacterium" -1.56331800318821 0.492078163247824 0.341993532184305 0.384577362952782 -4.57119172167769 1.27952971404674 0.00080181278419785 0.227040061733769 0.00334440332356208 0.719955985234715 TRUE FALSE FALSE TRUE
"41" "Bradyrhizobium" 1.10887579879423 0.789132334469524 0.299031722363423 0.312793410031666 3.70822128846444 2.52285473146521 0.00115763819912061 0.0190095157035221 0.00482856985685833 0.0602801747966951 TRUE FALSE FALSE TRUE
"42" "Brevibacillus" 0.415356612049111 -0.645207227078785 0.302654108485291 0.332311454936973 1.37238055061558 -1.9415738383173 1 1 1 1 FALSE FALSE FALSE TRUE
"43" "Brevundimonas" -1.71285004314124 0.0552446073052073 0.504328689276709 0.666362264516085 -3.39629705698033 0.0829047655411973 0.00167886070755269 0.934386536642292 0.00700261637229213 1 TRUE FALSE TRUE TRUE
"44" "Bryobacter" 2.88360866698852 2.95659149788924 0.364534500194917 0.362662397828788 7.91038616494914 8.15246222268965 1.67039487388444e-08 9.33613643662597e-09 5.29691006060724e-08 3.89415164527688e-08 TRUE TRUE TRUE TRUE
"45" "Burkholderia-Caballeronia-Paraburkholderia" -2.12415132615751 -1.30890248151367 0.323539248010001 0.415420643654061 -6.5653590382699 -3.15078824682496 0.000314286568913342 0.0161343078825959 0.00131090582033591 0.0511627394698106 TRUE FALSE FALSE FALSE
"46" "Caldalkalibacillus" -0.0624820731684502 1.20463003312515 0.325069986906597 0.35080105753588 -0.192211141246956 3.433940711544 0.84875476510496 0.00162210851663144 1 0.00676589999700218 FALSE TRUE TRUE FALSE
"47" "Caldicoprobacter" 0.0249111353879761 0.589446028915633 0.38702236130348 0.462836732199164 0.0643661397343453 1.27355066680833 1 1 1 1 FALSE FALSE TRUE TRUE
"48" "Candidatus Alysiosphaera" 1.4603442749524 1.08665341277782 0.310042848207979 0.327388328802248 4.71013694846718 3.31915745669172 0.00027908721126553 0.00467172639101895 0.00116408744698912 0.0148142902662575 TRUE TRUE TRUE TRUE
